# zone_key	sector_y	start_sector_x	sector_count
252	78	364	42
252	79	364	42
252	80	364	42
252	81	364	42
252	82	364	42
252	83	363	43
252	84	363	43
252	85	363	43
252	86	364	42
252	87	364	42
252	88	365	41
252	89	365	42
252	90	365	42
252	91	365	43
252	92	366	43
252	93	366	43
252	94	366	43
252	95	366	43
252	96	366	4
252	96	384	24
252	97	366	4
252	97	386	13
252	98	366	1
252	98	389	9
252	99	366	1
252	99	392	5
252	100	366	1
253	32	400	64
253	33	400	64
253	34	400	64
253	35	400	64
253	36	400	64
253	37	400	64
253	38	400	64
253	39	400	64
253	40	400	64
253	41	400	64
253	42	400	64
253	43	400	64
253	44	400	64
253	45	400	64
253	46	400	64
253	47	400	64
253	48	407	46
253	49	407	46
253	50	407	46
253	51	407	46
253	52	407	46
253	53	407	46
253	54	407	46
253	55	408	45
253	56	408	45
253	57	408	45
253	58	408	45
253	59	408	45
253	60	408	45
253	61	408	45
253	62	408	45
253	63	408	45
253	64	408	45
253	65	408	45
253	66	408	45
253	67	408	44
253	68	407	44
253	69	407	44
253	70	407	43
253	71	407	42
253	72	407	42
253	73	407	41
253	74	407	41
253	75	406	42
253	76	406	42
253	77	406	42
253	78	406	42
253	79	406	42
253	80	406	42
253	81	406	42
253	82	406	42
253	83	406	42
253	84	406	29
253	84	443	5
253	85	406	29
253	85	446	2
253	86	406	24
253	86	434	1
253	87	406	24
253	88	406	23
253	89	407	15
253	90	407	15
253	91	408	4
253	91	416	6
253	92	409	1
253	92	417	5
253	93	418	4
254	48	453	59
254	49	453	59
254	50	453	59
254	51	453	59
254	52	453	59
254	53	453	59
254	54	453	59
254	55	453	59
254	56	453	59
254	57	453	59
254	58	453	59
254	59	453	59
254	60	453	59
254	61	453	59
254	62	453	59
254	63	453	59
254	64	453	59
254	65	453	59
254	66	453	59
254	67	452	60
254	68	451	61
254	69	451	61
254	70	450	62
254	71	449	63
254	72	449	63
254	73	448	64
254	74	448	64
254	75	448	64
254	76	448	64
254	77	448	64
254	78	448	64
254	79	448	64
254	80	448	64
254	81	448	64
254	82	448	64
254	83	448	64
254	84	448	64
254	85	448	64
254	86	450	62
254	87	453	59
254	88	454	58
254	89	455	57
254	90	456	56
254	91	457	55
254	92	458	54
254	93	458	54
254	94	459	53
254	95	459	53
254	96	459	53
254	97	459	53
254	98	459	53
254	99	459	53
254	100	459	53
254	101	459	53
254	102	459	53
254	103	459	53
254	104	459	53
254	105	459	53
254	106	457	7
254	106	471	41
254	107	458	6
254	107	481	31
254	108	482	30
254	109	482	30
254	110	482	30
254	111	483	29
256	156	331	9
256	157	331	9
256	158	331	17
256	158	354	10
256	159	330	34
256	160	330	34
256	161	332	32
256	162	333	33
256	163	333	33
256	164	334	32
256	165	334	32
256	166	334	32
256	167	333	31
256	168	333	30
256	169	333	29
256	170	330	30
256	171	322	1
256	171	330	30
256	172	322	1
256	172	328	28
256	173	322	2
256	173	328	28
256	174	322	34
256	175	322	34
256	176	322	30
256	177	322	30
256	178	322	26
256	179	322	26
256	180	322	23
256	181	338	7
256	182	339	6
256	183	342	2
257	167	238	4
257	168	235	11
257	169	235	11
257	170	235	11
257	171	235	11
257	172	235	11
257	173	235	11
257	174	235	14
257	175	234	15
257	176	234	16
257	177	234	16
257	178	234	17
257	179	234	17
257	180	234	17
257	181	234	17
257	182	233	18
257	183	233	18
257	184	232	19
257	185	231	20
257	186	231	20
257	187	231	23
257	188	229	25
257	189	229	25
257	190	229	25
257	191	229	25
257	192	229	25
257	193	224	30
257	194	222	32
257	195	222	32
257	196	222	32
257	197	222	32
257	198	222	32
257	199	222	32
257	200	222	32
257	201	226	28
257	202	226	26
257	203	226	25
258	120	342	5
258	121	342	8
258	121	354	2
258	122	340	10
258	122	354	6
258	123	338	21
258	124	338	18
258	125	338	18
258	126	338	18
258	127	338	18
258	128	338	18
258	129	338	18
258	130	337	19
258	131	337	19
258	132	340	16
258	133	343	13
258	134	345	11
258	135	345	11
258	136	345	11
258	137	345	11
258	138	345	3
258	139	345	3
258	140	345	1
259	181	331	7
259	182	331	8
259	183	331	11
259	184	331	12
259	185	331	12
259	186	326	17
259	187	327	19
259	188	327	19
259	189	328	18
259	190	328	18
259	191	328	18
259	192	328	19
259	193	328	19
259	194	331	17
259	195	335	14
259	196	335	15
259	197	335	16
259	198	335	17
259	199	334	18
259	200	330	22
259	201	330	22
259	202	330	22
259	203	330	22
259	204	330	20
259	205	331	18
259	206	332	15
259	207	332	15
259	208	332	15
259	209	332	15
259	210	332	12
259	211	332	12
259	212	332	10
259	213	332	10
261	224	430	34
261	225	428	36
261	226	426	38
261	227	425	39
261	228	424	40
261	229	422	42
261	230	421	43
261	231	419	45
261	232	418	46
261	233	417	47
261	234	415	49
261	235	414	50
261	236	412	52
261	237	410	54
261	238	410	54
261	239	408	56
261	240	406	58
261	241	405	59
261	242	398	66
261	243	398	66
261	244	398	66
261	245	398	66
261	246	398	66
261	247	398	66
261	248	398	66
261	249	398	66
261	250	398	66
261	251	398	66
261	252	398	66
261	253	398	66
261	254	398	66
261	255	398	66
261	256	398	66
261	257	398	66
261	258	430	34
261	259	430	34
261	260	430	34
261	261	430	34
261	262	430	34
261	263	430	34
261	264	430	34
261	265	430	34
261	266	430	34
261	267	430	34
261	268	430	34
261	269	430	34
261	270	430	34
261	271	430	34
266	290	98	44
266	291	98	44
266	292	98	44
266	293	98	44
266	294	98	44
266	295	98	44
266	296	98	44
266	297	98	44
266	298	98	44
266	299	98	44
266	300	98	44
266	301	98	44
266	302	98	44
266	303	98	44
266	304	98	44
266	305	98	44
266	306	98	44
266	307	98	44
266	308	98	44
266	309	98	44
266	310	98	44
266	311	98	44
266	312	98	44
266	313	98	44
266	314	98	44
266	315	98	44
266	316	98	44
266	317	98	44
266	318	98	44
266	319	98	44
266	320	98	44
266	321	98	44
266	322	98	44
266	323	98	44
266	324	98	44
266	325	98	44
266	326	98	44
266	327	98	44
266	328	98	44
266	329	98	44
266	330	98	44
266	331	98	44
266	332	98	44
266	333	98	44
266	334	98	44
266	335	98	44
267	208	64	18
267	209	64	18
267	210	64	18
267	211	64	18
267	212	64	18
267	213	64	18
267	214	64	18
267	215	64	18
267	216	64	18
267	216	126	2
267	217	64	18
267	217	102	2
267	217	126	2
267	218	64	21
267	218	102	7
267	218	126	2
267	219	64	22
267	219	102	12
267	219	126	2
267	220	64	24
267	220	101	14
267	220	123	8
267	221	64	30
267	221	100	17
267	221	122	9
267	222	64	68
267	223	64	69
267	224	64	71
267	225	64	73
267	225	142	2
267	226	64	74
267	226	141	5
267	227	64	82
267	228	64	82
267	229	64	82
267	230	64	82
267	231	64	82
267	232	64	82
267	233	64	82
267	234	64	82
267	235	64	82
267	236	64	82
267	237	64	82
267	238	64	82
267	239	64	82
267	240	64	82
267	241	64	82
267	242	64	73
267	243	64	73
267	244	64	73
267	245	64	73
267	246	64	73
267	247	64	74
267	248	64	74
267	249	64	74
267	250	64	74
267	251	64	74
267	252	64	74
267	253	64	74
267	254	64	74
267	255	64	72
267	256	64	71
267	257	64	71
267	258	64	66
267	259	64	66
267	260	64	66
267	261	64	66
267	262	64	66
267	263	64	66
267	264	64	66
267	265	64	66
267	266	64	66
267	267	64	66
267	268	64	66
267	269	64	66
268	281	198	1
268	282	190	10
268	283	158	8
268	283	185	15
268	284	158	44
268	285	158	45
268	286	146	60
268	287	146	62
268	288	146	62
268	289	146	62
268	290	146	62
268	291	146	62
268	292	146	62
268	293	146	62
268	294	146	62
268	295	146	62
268	296	146	62
268	297	146	63
268	298	146	63
268	299	146	63
268	300	146	64
268	301	146	64
268	302	146	64
268	303	146	65
268	304	146	65
268	305	146	65
268	306	158	53
268	307	158	50
268	308	158	50
268	309	158	50
268	310	158	50
268	311	158	50
268	312	158	50
268	313	158	50
268	314	158	50
268	315	158	50
268	316	158	50
268	317	158	50
268	318	158	50
268	319	158	50
269	124	84	19
269	125	80	24
269	126	78	27
269	127	76	29
269	128	74	31
269	129	71	34
269	130	70	33
269	131	70	32
269	132	71	30
269	133	71	29
269	134	71	29
269	135	71	28
269	136	71	27
269	137	71	27
269	138	71	27
269	139	70	28
269	140	70	28
269	141	70	28
269	142	70	28
269	143	70	28
269	144	70	28
269	145	70	28
269	146	71	22
269	147	71	22
269	148	71	22
269	149	70	21
269	150	70	20
269	151	78	10
269	152	86	1
270	161	414	16
270	162	413	17
270	163	413	17
270	164	412	23
270	165	412	23
270	166	412	24
270	166	438	3
270	167	412	30
270	168	411	31
270	169	411	32
270	170	411	33
270	171	411	40
270	172	411	51
270	173	411	51
270	174	411	42
270	175	411	42
270	176	411	42
270	177	411	42
270	178	414	39
270	179	414	37
270	180	414	37
270	181	414	37
270	182	418	33
270	183	418	33
270	184	419	32
270	185	420	31
270	186	421	30
270	187	429	22
270	188	428	23
270	189	425	26
272	129	449	11
272	130	434	48
272	131	434	48
272	132	434	48
272	133	434	48
272	134	434	48
272	135	434	48
272	136	434	48
272	137	434	45
272	138	434	44
272	139	434	43
272	140	436	41
272	141	438	39
272	142	441	36
272	143	445	32
272	144	446	31
272	145	448	29
272	146	448	29
272	147	448	29
272	148	448	26
272	149	448	22
272	150	448	20
272	151	450	17
273	261	178	1
273	262	177	2
273	263	176	4
273	264	176	5
273	265	175	7
273	266	174	9
273	267	173	11
273	268	172	12
273	269	171	14
273	270	171	15
273	271	170	17
273	272	169	21
273	273	168	23
273	274	167	25
273	275	166	27
273	276	165	29
273	277	164	34
273	278	164	35
273	279	163	37
273	280	162	38
273	281	162	36
273	282	161	29
273	283	166	19
274	106	465	6
274	107	465	13
274	108	465	13
274	109	465	13
274	110	465	13
274	111	465	13
274	112	465	13
274	113	465	13
274	114	465	13
274	115	465	13
275	396	339	9
275	397	337	11
275	398	334	13
275	399	334	13
275	400	334	13
275	401	334	13
275	402	331	16
275	403	327	20
275	404	327	20
275	405	327	20
275	406	322	23
275	407	322	23
275	408	322	23
275	409	322	28
275	410	322	29
275	411	322	29
275	412	322	30
275	413	322	34
275	414	325	31
275	415	325	31
275	416	325	31
275	417	325	31
275	418	325	31
275	419	325	31
275	420	325	30
275	421	325	30
275	422	325	29
275	423	325	29
275	424	325	29
275	425	325	29
275	426	325	29
275	427	325	29
275	428	325	29
275	429	325	29
276	370	354	2
276	371	354	3
276	372	354	4
276	373	354	5
276	374	354	6
276	375	352	9
276	376	352	10
276	377	352	11
276	378	351	13
276	379	351	21
276	380	351	23
276	381	351	23
276	382	351	23
276	383	351	23
276	384	347	27
276	385	347	27
276	386	347	30
276	387	348	29
276	388	348	30
276	389	348	31
276	390	348	33
276	391	348	34
276	392	348	34
276	393	348	33
276	394	348	33
276	395	348	32
276	396	348	31
276	397	348	31
276	398	347	31
276	399	347	30
276	400	347	28
276	401	347	27
276	402	347	27
276	403	347	26
276	404	347	24
276	405	347	23
276	406	345	23
276	407	345	21
276	408	345	20
276	409	350	14
276	410	351	12
276	411	351	12
276	412	352	11
277	96	512	48
277	97	512	48
277	98	512	48
277	99	512	48
277	100	512	48
277	101	512	48
277	102	512	48
277	103	512	48
277	104	512	48
277	105	512	48
277	106	512	48
277	107	478	3
277	107	512	48
277	108	478	4
277	108	512	48
277	109	478	4
277	109	512	48
277	110	478	4
277	110	512	48
277	111	478	5
277	111	512	48
277	112	478	82
277	113	478	82
277	114	478	82
277	115	478	82
277	116	478	82
277	117	478	82
277	118	478	82
277	119	478	82
277	120	478	82
277	121	478	82
277	122	478	82
277	123	478	82
277	124	478	82
277	125	478	82
277	126	478	82
277	127	478	82
277	128	482	78
277	129	482	78
277	130	482	78
277	131	482	78
277	132	482	78
277	133	482	78
277	134	482	78
277	135	482	78
277	136	482	78
277	137	479	81
277	138	478	82
277	139	477	83
277	140	477	83
277	141	477	83
277	142	477	83
277	143	477	83
277	144	477	83
277	145	477	83
277	146	477	83
277	147	477	83
277	148	474	86
277	149	470	90
277	150	468	92
277	151	467	93
277	152	464	96
277	153	464	96
277	154	464	96
277	155	464	96
277	156	464	96
277	157	464	96
277	158	464	96
277	159	464	96
281	412	270	16
281	413	270	16
281	414	267	19
281	415	267	19
281	416	266	20
281	417	265	21
281	418	263	23
281	419	262	24
281	420	261	25
281	421	259	27
281	422	259	27
281	423	259	27
281	424	259	27
281	425	259	27
281	426	259	27
281	427	259	27
281	428	259	27
281	429	259	27
281	430	259	27
281	431	259	27
281	432	259	27
281	433	259	27
281	434	266	24
281	435	267	23
281	436	268	22
281	437	269	21
281	438	270	20
281	439	274	16
281	440	274	16
281	441	279	11
282	412	286	23
282	413	286	23
282	414	286	23
282	415	286	23
282	416	286	23
282	417	286	23
282	418	286	23
282	419	286	23
282	420	286	23
282	421	286	22
282	422	286	11
282	422	302	6
282	423	286	11
282	424	286	11
282	425	286	11
282	426	286	11
282	427	286	11
282	428	286	13
282	429	286	13
282	430	286	13
282	431	286	13
282	432	286	13
282	433	286	13
283	253	306	44
283	254	306	44
283	255	306	44
283	256	306	44
283	257	306	44
283	258	306	44
283	259	306	44
283	260	306	44
283	261	306	44
283	262	306	44
283	263	306	44
283	264	306	44
283	265	306	44
283	266	306	44
283	267	306	44
283	268	306	44
283	269	306	44
283	270	306	44
283	271	306	44
283	272	306	44
283	273	306	44
283	274	306	44
283	275	306	44
283	276	306	44
283	277	306	44
283	278	306	44
283	279	306	44
283	280	306	44
283	281	306	44
283	282	306	44
283	283	306	44
283	284	306	44
283	285	306	44
283	286	306	44
283	287	306	44
283	288	306	44
283	289	306	44
283	290	306	44
283	291	306	44
283	292	306	44
283	293	306	44
283	294	306	44
283	295	306	44
283	296	306	44
283	297	306	44
283	298	306	44
283	299	306	44
283	300	306	44
283	301	306	44
283	302	306	44
283	303	306	44
283	304	306	44
283	305	306	44
283	306	306	44
283	307	306	44
283	308	306	44
283	309	306	44
283	310	306	44
283	311	306	44
283	312	306	44
283	313	306	44
283	314	306	44
283	315	306	44
283	316	306	44
283	317	306	44
284	338	210	60
284	339	210	60
284	340	210	60
284	341	210	60
284	342	210	60
284	343	210	60
284	344	210	60
284	345	210	60
284	346	210	60
284	347	210	60
284	348	210	60
284	349	210	60
284	350	210	60
284	351	210	60
284	352	210	60
284	353	210	60
284	354	210	60
284	355	210	60
284	356	210	60
284	357	210	60
284	358	210	60
284	359	210	60
284	360	210	60
284	361	210	60
284	362	210	60
284	363	210	60
284	364	210	60
284	365	210	60
284	366	210	60
284	367	210	60
284	368	210	60
284	369	210	60
284	370	210	60
284	371	210	60
284	372	210	60
284	373	210	60
284	374	210	60
284	375	210	60
284	376	210	60
284	377	210	60
284	378	210	60
284	379	210	60
284	380	210	60
284	381	210	60
286	66	338	9
286	67	338	9
286	68	338	9
286	69	338	9
286	70	338	9
286	71	338	9
286	72	338	8
286	73	338	8
286	74	338	8
286	75	338	8
286	76	338	9
286	77	338	10
286	78	338	10
286	79	338	10
286	80	338	10
286	81	338	10
286	82	338	10
286	83	338	10
286	84	338	10
286	85	338	10
286	86	338	10
286	87	338	10
286	88	338	10
286	89	338	10
286	90	338	9
286	91	338	9
287	66	347	11
287	67	347	12
287	68	347	12
287	69	347	12
287	70	347	13
287	71	347	13
287	72	346	16
287	73	346	16
287	74	346	17
287	75	346	17
287	76	347	16
287	77	348	15
287	78	348	16
287	79	348	16
287	80	348	16
287	81	348	16
287	82	348	16
287	83	348	15
287	84	348	15
287	85	348	15
287	86	348	16
287	87	348	16
287	88	348	17
287	89	348	17
287	90	347	18
287	91	347	18
287	92	338	28
287	93	338	28
287	94	338	28
287	95	338	28
287	96	338	28
287	97	338	28
287	98	338	28
287	99	338	28
287	100	342	24
287	101	348	16
288	434	290	36
288	435	290	36
288	436	290	36
288	437	290	36
288	438	290	36
288	439	290	36
288	440	290	36
288	441	290	32
288	442	286	36
288	443	286	36
288	444	286	36
288	445	286	36
288	446	286	36
288	447	286	36
288	448	286	36
288	449	286	36
288	450	286	36
288	451	286	36
288	452	286	36
288	453	286	36
288	454	286	36
288	455	286	36
288	456	286	36
288	457	286	36
288	458	286	36
288	459	286	36
288	460	286	36
288	461	286	36
288	462	286	2
289	398	302	20
289	399	302	20
289	400	302	20
289	401	302	20
289	402	302	22
289	403	302	25
289	404	302	25
289	405	302	25
289	406	302	20
289	407	302	20
289	408	302	20
289	409	302	20
289	410	302	20
289	411	302	20
293	471	38	3
293	472	38	3
293	473	38	3
294	439	38	3
294	440	38	3
294	441	38	3
295	407	38	3
295	408	38	3
295	409	38	3
301	412	309	13
301	413	309	13
301	414	309	16
301	415	309	16
301	416	309	16
301	417	309	16
301	418	309	16
301	419	309	16
301	420	309	16
301	421	308	17
301	422	297	5
301	422	308	17
301	423	297	28
301	424	297	28
301	425	297	28
301	426	297	28
301	427	297	28
301	428	299	26
301	429	299	26
301	430	299	26
301	431	299	26
301	432	299	26
301	433	299	26
307	422	354	2
307	423	354	4
307	423	368	8
307	424	354	23
307	425	354	24
307	426	354	25
307	427	354	25
307	428	354	25
307	429	354	25
307	430	354	25
307	431	354	25
307	432	354	25
307	433	354	25
307	434	354	25
307	435	354	25
307	436	354	25
307	437	354	25
307	438	355	24
307	439	356	23
307	440	356	23
307	441	357	21
307	442	357	20
307	443	357	19
308	270	78	52
308	271	78	52
308	272	78	52
308	273	78	52
308	274	78	52
308	275	78	52
308	276	78	52
308	277	78	52
308	278	78	52
308	279	78	52
308	280	78	52
308	281	78	52
308	282	78	52
308	283	78	52
308	284	78	52
308	285	78	52
308	286	78	68
308	287	78	68
308	288	78	68
308	289	78	68
308	290	78	20
308	290	142	4
308	291	78	20
308	291	142	4
308	292	78	20
308	292	142	4
308	293	78	20
308	293	142	4
308	294	78	20
308	294	142	4
308	295	78	20
308	295	142	4
308	296	78	20
308	296	142	4
308	297	78	20
308	297	142	4
308	298	78	20
308	298	142	4
308	299	78	20
308	299	142	4
308	300	78	20
308	300	142	4
308	301	78	20
308	301	142	4
308	302	78	20
308	302	142	4
308	303	78	20
308	303	142	4
308	304	78	20
308	304	142	4
308	305	78	20
308	305	142	4
309	306	64	34
309	306	142	16
309	307	64	34
309	307	142	16
309	308	64	34
309	308	142	16
309	309	64	34
309	309	142	16
309	310	64	34
309	310	142	16
309	311	64	34
309	311	142	16
309	312	64	34
309	312	142	16
309	313	64	34
309	313	142	16
309	314	64	34
309	314	142	16
309	315	64	34
309	315	142	16
309	316	64	34
309	316	142	16
309	317	64	34
309	317	142	16
309	318	64	34
309	318	142	16
309	319	64	34
309	319	142	16
309	320	64	34
309	320	142	18
309	321	64	34
309	321	142	18
309	322	64	34
309	322	142	18
309	323	64	34
309	323	142	18
309	324	64	34
309	324	142	18
309	325	64	34
309	325	142	18
309	326	64	34
309	326	142	18
309	327	64	34
309	327	142	18
309	328	64	34
309	328	142	18
309	329	64	34
309	329	142	18
309	330	64	34
309	330	142	18
309	331	64	34
309	331	142	18
309	332	64	34
309	332	142	18
309	333	64	34
309	333	142	18
309	334	64	34
309	334	142	18
309	335	64	34
309	335	142	18
309	336	64	96
309	337	64	96
309	338	64	96
309	339	64	96
309	340	64	96
309	341	64	96
309	342	64	96
309	343	64	96
309	344	64	96
309	345	64	96
309	346	64	96
309	347	64	96
309	348	64	96
309	349	64	96
309	350	64	96
309	351	64	96
309	352	64	96
309	353	64	96
309	354	64	96
309	355	64	96
309	356	64	96
309	357	64	96
309	358	64	96
309	359	64	96
309	360	64	96
309	361	64	96
309	362	64	96
309	363	64	96
309	364	64	96
309	365	64	96
309	366	64	96
309	367	64	96
310	434	254	12
310	435	254	13
310	436	254	14
310	437	254	15
310	438	254	16
310	439	254	20
310	440	253	21
310	441	253	26
310	442	252	34
310	443	252	34
310	444	251	35
310	445	251	35
310	446	249	37
310	447	249	37
310	448	249	37
310	449	248	38
310	450	246	40
310	451	245	41
310	452	245	41
310	453	245	41
310	454	245	41
310	455	245	41
310	456	245	41
310	457	245	41
310	458	249	37
310	459	250	36
310	460	251	35
310	461	255	21
311	270	64	14
311	271	64	14
311	272	64	14
311	273	64	14
311	274	64	14
311	275	64	14
311	276	64	14
311	277	64	14
311	278	64	14
311	279	64	14
311	280	64	14
311	281	64	14
311	282	64	14
311	283	64	14
311	284	64	14
311	285	64	14
311	286	64	14
311	287	64	14
311	288	64	14
311	289	64	14
311	290	64	14
311	291	64	14
311	292	64	14
311	293	64	14
311	294	64	14
311	295	64	14
311	296	64	14
311	297	64	14
311	298	64	14
311	299	64	14
311	300	64	14
311	301	64	14
311	302	64	14
311	303	64	14
311	304	64	14
311	305	64	14
312	396	379	11
312	397	379	12
312	398	378	13
312	399	377	15
312	400	375	18
312	401	374	20
312	402	374	20
312	403	373	22
312	404	371	25
312	405	370	26
312	406	368	29
312	407	366	32
312	408	365	12
312	409	364	13
314	408	377	21
314	409	377	21
314	410	363	35
314	411	363	35
314	412	363	35
314	413	356	42
314	414	356	42
314	415	356	42
314	416	356	42
314	417	356	42
314	418	356	40
314	419	356	38
314	420	355	38
314	421	355	38
314	422	356	36
314	423	358	10
314	423	376	15
314	424	377	2
314	425	378	1
328	197	130	1
328	198	127	5
328	199	126	7
328	200	113	22
328	201	113	23
328	202	113	23
328	203	113	23
328	204	114	22
328	205	115	21
328	206	117	19
328	207	117	19
328	208	117	18
328	209	117	18
328	210	120	15
328	211	121	14
328	212	122	13
328	213	123	12
328	214	124	11
328	215	126	9
329	16	192	94
329	17	192	94
329	18	192	94
329	19	192	94
329	20	192	94
329	21	192	94
329	22	192	94
329	23	192	94
329	24	192	94
329	25	192	94
329	26	192	94
329	27	192	94
329	28	192	94
329	29	192	94
329	30	192	94
329	31	192	94
329	32	192	94
329	33	192	94
329	34	192	94
329	35	192	94
329	36	192	94
329	37	192	94
329	38	192	94
329	39	192	94
329	40	192	94
329	41	192	94
329	42	192	94
329	43	192	94
329	44	192	94
329	45	192	94
329	46	192	14
329	46	258	28
329	47	192	14
329	47	258	28
329	48	192	14
329	48	258	28
329	49	192	14
329	49	258	28
329	50	192	14
329	50	258	28
329	51	192	14
329	51	258	28
329	52	192	14
329	52	258	28
329	53	192	14
329	53	258	28
329	54	192	14
329	54	258	28
329	55	192	14
329	55	258	28
329	56	192	14
329	56	258	28
329	57	192	14
329	57	258	28
329	58	192	14
329	58	258	28
329	59	192	14
329	59	258	28
329	60	192	14
329	60	258	28
329	61	192	14
329	61	258	28
329	62	192	14
329	62	258	28
329	63	192	14
329	63	258	28
329	64	192	14
329	64	258	27
329	65	192	14
329	65	258	26
329	66	192	14
329	66	258	25
329	67	192	14
329	67	258	26
329	68	192	14
329	68	258	26
329	69	192	14
329	69	258	27
329	70	192	14
329	70	258	27
329	71	192	14
329	71	258	27
329	72	192	14
329	72	258	26
329	73	192	14
329	73	258	26
329	74	192	14
329	74	258	26
329	75	192	14
329	75	258	26
329	76	192	14
329	76	258	25
329	77	192	14
329	77	258	24
329	78	192	14
329	78	258	28
329	79	192	14
329	79	258	28
329	80	258	27
329	81	258	26
329	82	258	26
329	83	258	24
329	84	258	23
329	85	258	23
329	86	258	22
329	87	258	22
329	88	258	22
329	89	258	21
329	90	258	20
329	91	258	19
329	92	258	20
329	93	258	20
329	94	258	20
329	95	258	20
329	96	258	15
329	97	258	8
329	98	256	6
330	16	286	82
330	17	286	82
330	18	286	82
330	19	286	82
330	20	286	82
330	21	286	82
330	22	286	82
330	23	286	82
330	24	286	82
330	25	286	82
330	26	286	82
330	27	286	82
330	28	286	82
330	29	286	82
330	30	286	82
330	31	286	82
330	32	286	82
330	33	286	82
330	34	286	82
330	35	286	82
330	36	286	82
330	37	286	82
330	38	286	82
330	39	286	82
330	40	286	82
330	41	286	82
330	42	286	82
330	43	286	82
330	44	286	82
330	45	286	82
330	46	286	82
330	47	286	82
330	48	286	66
330	49	286	66
330	50	286	66
330	51	286	66
330	52	286	66
330	53	286	66
330	54	286	66
330	55	286	66
330	56	286	66
330	57	286	66
330	58	286	39
330	58	334	18
330	59	286	17
330	59	307	16
330	59	336	6
330	59	349	3
330	60	286	15
330	60	350	2
330	61	286	5
330	61	296	3
331	16	368	48
331	17	368	48
331	18	368	48
331	19	368	48
331	20	368	48
331	21	368	48
331	22	368	48
331	23	368	48
331	24	368	48
331	25	368	48
331	26	368	48
331	27	368	48
331	28	368	48
331	29	368	48
331	30	368	48
331	31	368	48
331	32	368	32
331	33	368	32
331	34	368	32
331	35	368	32
331	36	368	32
331	37	368	32
331	38	368	32
331	39	368	32
331	40	368	32
331	41	368	32
331	42	368	32
331	43	368	32
331	44	368	32
331	45	368	32
331	46	368	32
331	47	368	32
332	58	325	9
332	59	303	4
332	59	323	13
332	59	342	7
332	60	301	49
332	61	291	5
332	61	299	55
332	62	286	68
332	63	286	69
332	64	285	70
332	65	284	71
332	66	283	7
332	67	284	6
332	68	284	6
332	69	285	5
332	70	285	5
332	71	285	5
332	72	284	6
332	73	284	6
332	74	284	6
332	75	284	6
332	76	283	7
332	77	282	8
333	151	74	4
333	152	74	12
333	153	74	13
333	154	74	14
333	155	74	15
333	156	74	16
333	157	74	17
333	158	74	18
333	159	74	18
333	160	74	18
333	161	74	18
333	162	74	20
333	163	74	20
333	164	74	20
333	165	74	20
333	166	74	20
333	167	74	20
333	168	75	19
333	169	75	19
333	170	76	18
333	171	76	18
333	172	77	17
334	130	103	2
334	131	102	3
334	132	101	4
334	133	100	5
334	134	100	5
334	135	99	7
334	136	98	8
334	137	98	8
334	138	98	9
334	139	98	9
334	140	98	9
334	141	98	10
334	142	98	10
334	143	98	10
334	144	98	10
334	145	98	10
334	146	93	17
334	147	93	17
334	148	93	17
334	149	91	18
334	150	90	19
334	151	88	21
334	152	87	22
334	153	87	22
334	154	88	21
334	155	89	20
334	156	90	19
334	157	91	18
334	158	92	15
334	159	92	15
334	160	92	15
334	161	92	15
334	162	94	11
334	163	94	10
334	164	94	7
334	165	94	5
334	166	94	4
334	167	94	4
334	168	94	4
334	169	94	4
335	152	462	2
335	153	462	2
335	154	462	2
335	155	462	2
335	156	462	2
335	157	462	2
335	158	462	2
335	159	462	2
335	160	462	18
335	161	462	18
335	162	462	18
335	163	462	18
335	164	462	18
335	165	462	18
335	166	462	18
335	167	462	18
335	168	462	18
335	169	462	18
335	170	462	18
335	171	462	18
335	172	462	18
335	173	462	18
335	174	453	27
335	175	453	27
335	176	453	27
335	177	453	27
335	178	453	27
335	179	451	29
335	180	451	29
335	181	451	29
335	182	451	29
335	183	451	29
335	184	451	29
335	185	451	29
335	186	451	29
335	187	451	29
335	188	451	29
335	189	451	29
335	190	425	55
335	191	426	54
335	192	427	53
335	193	427	53
335	194	427	53
335	195	428	52
335	196	429	51
335	197	429	51
335	198	426	54
335	199	426	54
335	200	425	55
335	201	418	62
335	202	416	64
335	203	416	64
335	204	416	64
335	205	416	64
335	206	416	64
335	207	416	64
336	112	32	32
336	113	32	32
336	114	32	32
336	115	32	32
336	116	32	32
336	117	32	32
336	118	32	32
336	119	32	32
336	120	32	32
336	121	32	32
336	122	32	32
336	123	32	32
336	124	32	32
336	125	32	32
336	126	32	32
336	127	32	32
336	128	32	42
336	129	32	39
336	130	32	38
336	131	32	38
336	132	32	39
336	133	32	39
336	134	32	39
336	135	32	39
336	136	32	39
336	137	32	39
336	138	32	39
336	139	32	38
336	140	32	38
336	141	32	38
336	142	32	38
336	143	32	38
336	144	32	38
336	145	32	38
336	146	32	39
336	147	32	39
336	148	32	39
336	149	32	38
336	150	32	38
336	151	32	42
336	152	32	42
336	153	32	42
336	154	32	42
336	155	32	42
336	156	32	42
336	157	32	42
336	158	32	42
336	159	32	42
336	160	32	42
336	161	32	42
336	162	32	42
336	163	32	42
336	164	32	42
336	165	32	42
336	166	32	42
336	167	32	42
336	168	32	43
336	169	32	43
336	170	32	44
336	170	94	2
336	171	32	44
336	171	94	2
336	172	32	45
336	172	94	2
336	173	32	64
336	174	32	64
336	175	32	64
336	176	32	64
