doodad_id,x,y,z,roll_degrees,pitch_degrees,yaw_degrees,scale,start_phase
16720,13464.689,29864.866,400.953,0,0,0,1,48913
16720,13472.663,29900.359,398.472,0,0,0,1,48913
16720,13473,29984.75,371.875,0,0,0,1,48913
16720,13473.483,29962.51,379.517,-24.000046,0,0,1,48913
16720,13474.902,29908.006,398.34,0,0,0,1,48913
16720,13477.622,29976.956,373.853,0,0,0,1,48913
16720,13494.434,29956.572,378.96,0,0,0,1,48913
16720,13496.218,29976.002,375.513,-24.000046,0,0,1,48913
16720,13507.267,29980.333,376.489,-18.923796,-22.553831,4.630473,1,48913
16720,13510.25,29957.375,381.5,0,0,0,1,48913
16720,13542.569,30152.103,369.501,0,0,0,1,48913
16720,13609.421,30003.843,368.73,-23.000014,0,0,1,48913
16720,13869.555,30213.611,345.953,-1.000001,0,0,1,48913
16720,13883.38,30273.387,346.21,0,0,-74.999926,1,48913
16720,13886.431,30255.657,344.487,9.999998,0,0,1,48913
16720,13887.477,30284.062,345.914,0,0,0,1,48913
16720,13962.171,30379.999,347.131,0,0,0,1,48913
16720,13984.549,30380.949,347.782,0,-0,-157.000013,1,48913
16720,13536.312,31426.551,398.003,0,0,37.999992,1,48913
16720,13538.811,31441.217,398.014,0,-0,-126.99994,1,48913
16720,13543.787,31452.324,398.014,0,0,37.999992,1,48913
16720,13545.159,31430.654,410.702,0,0,157.000013,1,48913
16720,13546.625,31481.606,398.132,0,0,37.999992,1,48913
16720,13553.944,31486.643,398.132,0,-0,-131.999918,1,48913
16720,13557.511,31429.925,398.003,0,0,157.000013,1,48913
16720,13558.912,31438.524,398.003,0,0,-4.000013,1,48913
16720,13559.228,31416.375,398.003,0,-0,-128.999969,1,48913
16720,13559.793,31380.792,397.996,0,0,-107.000016,1,48913
16720,13562.054,31374.812,397.996,0,0,122.999971,1,48913
16720,13564.714,31393.41,397.996,0,0,157.000013,1,48913
16720,13568.618,31465.019,411.464,0,-0,-131.999918,1,48913
16720,13569.333,31448.05,398.003,0,0,-4.000013,1,48913
16720,13573.576,31448.392,398.003,0,-0,-128.999969,1,48913
16720,13575.725,31359.062,398.005,0,0,157.000013,1,48913
16720,13577.076,31397.596,397.996,0,0,-107.000016,1,48913
16720,13581.381,31420.574,398.003,0,-0,-128.999969,1,48913
16720,13583.923,31470.236,411.464,0,-0,-131.999918,1,48913
16720,13585.295,31497.252,398.014,0,0,37.999992,1,48913
16720,13585.671,31395.182,398.005,0,0,59.999988,1,48913
16720,13586.643,31381.883,398.005,0,0,157.000013,1,48913
16720,13589.231,31420.845,398.85,0,0,104.999956,1,48913
16720,13593.929,31363.221,398.005,0,0,157.000013,1,48913
16720,13594.053,31426.503,398.85,0,-0,-128.999969,1,48913
16720,13598.176,31450.301,398.006,0,0,135.000013,1,48913
16720,13599.18,31418.802,398.003,0,-0,-128.999969,1,48913
16720,13604.212,31469.283,410.676,0,0,37.999992,1,48913
16720,13608.493,31475.547,398.006,0,0,165.000027,1,48913
16720,13609.683,31453.882,398.006,0,0,-4.000013,1,48913
16720,13610.76,31467.996,410.676,0,0,37.999992,1,48913
16720,13611.872,31399.942,398.005,0,0,59.999988,1,48913
16720,13614.63,31411.011,398.005,0,0,-39.000004,1,48913
16720,13615.242,31388.375,398.005,0,0,137.000067,1,48913
16720,13615.77,31472.435,398.006,0,0,-59.000074,1,48913
16720,13618.397,31371.483,398.005,0,0,157.000013,1,48913
16720,13619.272,31438.713,398.006,0,0,135.000013,1,48913
16720,13619.413,31446.568,398.006,0,-0,-124.000088,1,48913
16720,13623.982,31412.889,398.005,0,0,-30.999941,1,48913
16720,13625.105,31467.411,398.006,0,0,37.999992,1,48913
16720,13625.724,31450.15,410.676,0,0,37.999992,1,48913
16720,13636.331,31105.299,353.212,0,0,0,1,48913
16720,13638.36,31382.488,397.999,0,0,157.000013,1,48913
16720,13649.546,31108.662,352.834,0,0,-82,1,48913
16720,13658.594,31131.349,352.372,-5.737113,-13.71926,-164.923524,1,48913
16720,13661.793,31129.987,351.245,-0.000008,-10.000001,-144.999979,1,48913
16720,13669.469,31096.18,353.113,0,0,0,1,48913
16720,13754.423,30923.008,338.468,0.000003,-10.000005,-144.99998,1,48913
16720,13754.678,30943.55,339.561,-14.916395,-22.704717,-142.036639,1,48913
16720,13766.999,30964.47,337.946,-16.748444,-2.343404,-147.334028,1,48913
16720,13790.477,30957.119,339.219,-16.748444,-2.343404,-147.334028,1,48913
16720,13845.201,31308.354,355.124,0,0,3.000005,1,48913
16720,13860.304,31311.799,353.39,0,0,84.999964,1,48913
16720,13880.2,31282.477,352.793,0,0,84.999964,1,48913
16720,13885.297,31268.226,353.192,0,0,84.999964,1,48913
